DV_MT,1988,4,124.56
DV_MT,1989,1,124.4
DV_MT,1989,2,125.29
DV_MT,1989,3,127.53
DV_MT,1989,4,127.67
DV_MT,1990,1,128.12
DV_MT,1990,2,129.07
DV_MT,1990,3,131.04
DV_MT,1990,4,130.82
DV_MT,1991,1,132.6
DV_MT,1991,2,134.34
DV_MT,1991,3,135.11
DV_MT,1991,4,138.17
DV_MT,1992,1,139.85
DV_MT,1992,2,141.24
DV_MT,1992,3,143.47
DV_MT,1992,4,145.85
DV_MT,1993,1,147.44
DV_MT,1993,2,150.67
DV_MT,1993,3,153.76
DV_MT,1993,4,156.99
DV_MT,1994,1,160.33
DV_MT,1994,2,165.49
DV_MT,1994,3,168.79
DV_MT,1994,4,170.4
DV_MT,1995,1,172.82
DV_MT,1995,2,176.54
DV_MT,1995,3,180.16
DV_MT,1995,4,182.49
DV_MT,1996,1,185.04
DV_MT,1996,2,185.91
DV_MT,1996,3,187.39
DV_MT,1996,4,189.32
DV_MT,1997,1,191.21
DV_MT,1997,2,192.48
DV_MT,1997,3,195.38
DV_MT,1997,4,198.19
DV_MT,1998,1,200.61
DV_MT,1998,2,201.9
DV_MT,1998,3,204.24
DV_MT,1998,4,206.35
DV_MT,1999,1,208.29
DV_MT,1999,2,210.73
DV_MT,1999,3,213.11
DV_MT,1999,4,214.75
DV_MT,2000,1,218.94
DV_MT,2000,2,221.41
DV_MT,2000,3,224.64
DV_MT,2000,4,228.14
DV_MT,2001,1,233.52
DV_MT,2001,2,236.71
DV_MT,2001,3,239.65
DV_MT,2001,4,241.92
DV_MT,2002,1,244.42
DV_MT,2002,2,247
DV_MT,2002,3,250.99
DV_MT,2002,4,253.23
DV_MT,2003,1,255.53
DV_MT,2003,2,258.1
DV_MT,2003,3,261.22
DV_MT,2003,4,267.46
DV_MT,2004,1,271.95
DV_MT,2004,2,279.79
DV_MT,2004,3,291.84
DV_MT,2004,4,299.37
DV_MT,2005,1,308.95
DV_MT,2005,2,325.34
DV_MT,2005,3,340.58
DV_MT,2005,4,353.84
DV_MT,2006,1,362.71
